x_1,x_2,y
2.251,0.918,9.898
2.352,0.839,9.921
2.277,0.836,9.926
2.340,0.836,9.906
2.355,0.823,9.862
2.323,0.898,9.897
2.444,0.843,9.909
2.309,0.838,9.970
2.323,0.841,9.993
2.278,0.845,9.952
2.229,0.849,9.860
2.335,0.778,9.916
2.416,0.803,9.861
2.320,0.841,9.964
2.332,0.790,9.865
2.338,0.726,9.993
2.330,0.801,9.956
2.274,0.827,9.902
2.363,0.959,9.933
2.306,0.935,9.939
2.254,0.849,10.007
2.347,0.896,9.897
2.436,0.816,9.929
2.367,0.935,9.921
2.375,0.859,9.838
2.303,0.862,9.956
2.298,0.898,9.936
2.410,0.805,9.987
2.268,0.829,10.008
2.323,0.733,9.928
2.355,0.842,9.985
2.374,0.880,9.889
2.269,0.829,9.898
2.370,0.748,9.857
2.281,0.852,9.946
2.420,0.843,9.921
2.380,0.893,9.889
2.322,0.875,9.979
2.276,0.900,9.899
2.253,0.836,9.873
2.285,0.818,9.837
2.337,0.778,9.910
2.330,0.818,9.936
2.337,0.821,9.902
2.322,0.850,9.948
2.350,0.797,9.932
2.241,0.801,10.002
2.403,0.844,9.957
2.348,0.852,9.887
2.280,0.812,9.864
2.402,0.809,9.769
2.258,0.923,9.986
2.339,0.960,9.937
2.313,0.780,9.922
2.399,0.875,10.005
2.450,0.849,9.893
2.286,0.843,9.959
2.346,0.859,9.930
2.392,0.824,9.948
2.296,0.830,9.915
2.299,0.869,9.882
2.401,0.862,9.793
2.229,0.840,9.941
2.342,0.836,9.906
2.341,0.754,9.986
2.360,0.957,9.907
2.428,0.913,9.941
2.380,0.887,9.957
2.395,0.845,9.891
2.298,0.836,9.979
2.248,0.830,9.882
2.313,0.811,9.954
2.336,0.761,9.885
2.295,0.832,9.877
2.316,0.833,9.963
2.275,0.896,9.935
2.428,0.864,9.877
2.420,0.834,9.896
2.309,0.893,9.998
2.355,0.916,9.879
2.321,0.850,9.985
2.322,0.866,9.982
2.372,0.779,9.989
2.396,0.829,9.857
2.378,0.761,9.923
2.298,0.906,9.926
2.375,0.767,9.923
2.340,0.847,9.920
2.382,0.835,9.919
2.323,0.864,9.915
2.357,0.827,9.896
2.387,0.866,9.927
2.369,0.829,9.937
2.403,0.818,9.848
2.379,0.873,9.945
2.250,0.853,9.990
2.297,0.808,9.835
2.299,0.829,9.918
2.322,0.756,9.901
2.324,0.864,9.939
2.327,0.850,9.885
2.388,0.806,9.888
2.309,0.802,9.884
2.362,0.830,9.810
2.255,0.829,9.905
2.316,0.746,9.896
2.314,0.865,9.959
2.409,0.881,9.932
2.342,0.921,9.937
2.308,0.913,9.894
2.274,0.864,9.893
2.377,0.904,9.992
2.313,0.861,9.952
2.410,0.893,9.968
2.361,0.866,9.870
2.311,0.846,9.941
2.308,0.859,9.966
2.376,0.804,9.921
2.361,0.899,9.758
2.337,0.938,10.009
2.264,0.754,9.962
2.395,0.902,9.961
2.242,0.795,9.948
2.413,0.895,9.848
2.345,0.872,9.912
2.375,0.855,10.046
2.350,0.899,9.923
2.357,0.785,9.838
2.336,0.859,9.876
2.275,0.789,9.930
2.328,0.905,9.949
2.335,1.000,9.871
2.373,0.854,9.977
2.287,0.829,9.929
2.383,0.858,9.913
2.332,0.781,9.816
2.392,0.917,9.980
2.395,0.798,9.888
2.246,0.826,9.904
2.279,0.841,9.980
2.298,0.900,9.940
2.324,0.771,9.908
2.369,0.881,9.914
2.332,0.853,9.946
2.357,0.777,9.916
2.321,0.881,9.889
2.242,0.903,9.892
2.302,0.782,9.792
2.310,0.802,10.001
2.263,0.885,9.900
2.325,0.920,9.854
2.391,0.876,9.950
2.379,0.791,9.924
2.312,0.893,9.844
2.338,0.819,9.890
2.378,0.812,9.828
2.340,0.810,9.913
2.360,0.882,9.925
2.394,0.808,9.951
2.394,0.870,9.945
2.388,0.780,9.972
2.345,0.833,9.985
2.274,0.783,9.918
2.402,0.850,9.949
2.261,0.959,9.856
2.395,0.829,9.918
2.297,0.860,9.984
2.374,0.821,9.887
2.273,0.926,9.885
2.436,0.790,9.811
2.228,0.877,9.871
2.374,0.860,9.927
2.373,0.754,10.008
2.334,0.929,9.915
2.355,0.821,9.971
2.275,0.777,9.959
2.251,0.890,9.995
2.275,0.834,9.914
2.371,0.945,9.869
2.307,0.734,9.938
2.262,0.782,9.882
2.264,0.848,9.883
2.345,0.917,9.919
2.337,0.781,9.881
2.413,0.821,9.853
2.298,0.856,9.895
2.434,0.899,9.954
2.293,0.886,9.885
2.277,0.820,9.848
2.271,0.786,9.932
2.326,0.782,9.914
2.431,0.879,9.902
2.367,0.860,9.991
2.309,0.850,9.918
2.354,0.914,9.990
2.352,0.894,10.006
2.361,0.876,9.916
2.317,0.896,9.931
2.395,0.888,9.935
2.419,0.800,9.946
2.345,0.830,9.959
2.423,0.804,9.843
2.342,0.889,9.932
2.385,0.924,10.001
2.396,0.813,9.941
2.277,0.933,9.938
2.352,0.940,9.894
2.344,0.817,9.909
2.254,0.852,9.902
2.431,0.914,9.877
2.414,0.968,9.882
2.378,0.791,9.948
2.392,0.823,9.965
2.334,0.817,9.986
2.367,0.895,9.951
2.306,0.819,9.926
2.377,0.834,9.962
2.319,0.783,9.922
2.190,0.849,9.823
2.444,0.795,9.888
2.301,0.803,9.978
2.322,0.855,9.993
2.374,0.837,9.899
2.305,0.950,9.826
2.280,0.882,9.997
2.271,0.883,9.944
2.365,0.750,9.962
2.433,0.852,9.876
2.335,0.888,9.838
2.333,0.775,9.861
2.379,0.864,9.816
2.415,0.858,9.868
2.387,0.913,9.894
2.350,0.880,9.926
2.328,0.846,9.963
2.367,0.882,9.941
2.331,0.802,9.942
2.372,0.925,9.924
2.385,0.798,9.861
2.363,0.847,9.937
2.399,0.842,9.809
2.349,0.854,9.928
2.426,0.824,9.856
2.429,0.851,9.892
2.260,0.854,9.852
2.356,0.851,9.770
2.404,0.819,9.885
2.314,0.827,9.945
2.372,0.856,9.900
2.389,0.842,9.920
2.302,0.803,9.897
2.273,0.991,9.947
2.355,0.741,9.958
2.311,0.862,9.903
2.325,0.831,9.826
2.429,0.837,9.927
2.393,0.827,9.868
2.356,0.843,9.932
2.420,0.926,9.849
2.369,0.891,9.915
2.341,0.782,9.981
2.316,0.903,9.992
2.352,0.895,9.858
2.312,0.799,9.831
2.270,0.877,9.937
2.367,0.864,9.931
2.353,0.787,9.954
2.318,0.837,9.961
2.392,0.856,9.907
2.349,0.845,9.831
2.417,0.880,9.877
2.420,0.947,9.830
2.264,0.810,9.859
2.264,0.909,9.866
2.257,0.856,9.897
2.367,0.868,9.950
2.360,0.853,9.942
2.298,0.888,9.969
2.337,0.853,9.900
2.344,0.833,9.931
2.362,0.970,9.872
2.307,0.818,9.855
2.394,0.788,9.908
2.435,0.880,9.916
2.336,0.833,9.905
2.425,0.828,9.926
2.436,0.937,9.921
2.341,0.857,9.778
2.371,0.876,9.905
2.384,0.758,9.881
2.302,0.886,9.890
2.305,0.850,9.939
2.344,0.837,9.832
2.303,0.895,9.909
2.394,0.840,9.959
2.312,0.953,9.923
2.352,0.858,9.947
2.279,0.801,9.932
2.384,0.905,9.886
2.341,0.896,9.842
2.439,0.842,9.916
2.390,0.944,9.928
2.394,0.824,9.895
2.289,0.778,9.885
2.475,0.932,9.925
2.351,0.788,9.799
2.377,0.765,9.930
2.340,0.829,10.024
2.368,0.893,9.890
2.385,0.812,9.925
2.283,0.781,9.876
2.314,0.882,9.801
2.307,0.829,9.952
2.175,0.905,9.948
2.397,0.862,9.777
2.333,0.879,9.953
2.371,0.801,9.942
2.461,0.835,9.901
2.308,0.912,9.920
2.273,0.898,9.857
2.441,0.912,9.949
2.395,0.784,9.822
2.378,0.836,9.830
2.403,0.858,9.815
2.418,0.890,9.794
2.360,0.904,9.971
2.355,0.854,9.883
2.433,0.940,9.870
2.452,0.938,9.804
2.343,0.812,9.840
2.412,0.884,9.880
2.410,0.903,9.908
2.509,0.845,9.919
2.319,0.841,9.868
2.322,0.995,9.917
2.346,0.850,9.873
2.352,0.825,9.977
2.494,0.853,9.773
2.313,0.848,9.875
2.418,0.855,9.881
2.389,0.808,9.870
2.361,0.906,9.907
2.346,0.881,9.907
2.416,0.947,9.897
2.402,0.873,9.867
2.290,0.898,9.926
2.366,0.910,9.885
2.352,0.905,9.926
2.348,0.813,9.861
2.412,0.947,9.864
2.350,0.875,9.817
2.375,0.947,9.929
2.401,0.847,9.835
2.369,0.916,9.937
2.496,0.925,9.867
2.366,0.846,9.861
2.420,0.894,9.820
2.334,0.816,9.876
2.413,0.880,9.971
2.375,0.817,9.863
2.363,0.883,9.918
2.396,0.833,9.944
2.359,0.903,9.867
2.360,0.834,9.896
2.309,0.872,9.924
2.312,0.919,9.898
2.337,0.891,9.949
2.380,0.895,9.938
2.379,0.877,9.870
2.457,0.802,9.883
2.382,0.884,9.878
2.370,0.918,9.899
2.242,0.832,9.943
2.365,0.834,9.884
2.417,0.825,9.931
2.299,0.850,9.802
2.425,0.884,9.863
2.452,0.889,9.874
2.407,0.826,9.914
2.397,0.853,9.845
2.328,0.864,9.890
2.380,1.004,9.817
2.359,0.894,9.824
2.438,0.830,9.923
2.317,0.892,9.765
2.377,0.878,9.977
2.386,0.853,9.840
2.310,0.863,9.962
2.287,0.861,9.877
2.386,0.810,9.861
2.335,0.878,9.921
2.394,0.865,9.766
2.352,0.854,9.927
2.486,0.924,9.799
2.334,0.847,9.882
2.335,0.946,9.928
2.317,0.811,9.856
2.295,0.822,9.808
2.400,0.804,9.869
2.426,0.820,9.864
2.467,0.839,9.824
2.469,0.861,9.826
2.436,0.799,9.799
2.428,0.865,9.935
2.339,0.872,9.957
2.323,0.877,9.839
2.449,0.802,9.911
2.295,0.918,9.931
2.368,0.960,9.935
2.472,0.816,9.909
2.401,0.824,9.813
2.409,0.901,9.866
2.367,0.784,9.874
2.406,0.859,9.804
2.337,0.835,9.868
2.342,0.887,9.858
2.405,0.859,9.876
2.474,0.886,9.822
2.428,0.814,9.833
2.342,0.774,9.920
2.328,0.865,9.827
2.330,0.891,9.888
2.403,0.844,9.928
2.395,0.850,9.924
2.340,0.822,9.848
2.357,0.880,9.988
2.363,0.869,9.909
2.367,0.876,9.838
2.456,0.978,9.957
2.355,0.793,9.895
2.338,0.872,9.833
2.365,0.858,9.715
2.337,0.927,9.856
2.395,0.920,9.881
2.300,0.833,9.836
2.428,0.839,9.869
2.335,0.833,9.844
2.499,0.891,9.829
2.421,0.936,9.911
2.421,0.837,9.847
2.289,0.810,9.847
2.286,0.895,9.935
2.445,0.811,9.969
2.353,0.903,9.890
2.394,0.948,9.984
2.434,0.888,9.887
2.302,0.928,9.848
2.382,0.792,9.851
2.318,0.893,9.894
2.341,0.799,9.832
2.381,0.902,9.920
2.403,0.854,9.971
2.330,1.031,9.860
2.412,0.908,9.898
2.347,0.905,9.884
2.444,0.802,9.838
2.366,0.816,9.837
2.357,0.886,9.846
2.405,0.813,9.864
2.474,0.843,9.834
2.281,0.900,9.889
2.450,0.763,9.812
2.397,0.908,9.936
2.358,0.891,9.829
2.355,0.895,9.891
2.323,0.835,9.850
2.377,0.855,9.826
2.392,0.887,9.847
2.353,0.822,9.927
2.344,0.905,9.837
2.454,0.773,9.876
2.336,0.878,9.820
2.292,0.777,9.819
2.337,0.832,9.947
2.354,0.768,9.867
2.384,0.906,9.827
2.430,0.933,9.943
2.360,0.920,9.843
2.406,0.838,9.943
2.264,0.845,9.843
2.356,0.894,9.872
2.446,0.858,9.920
2.327,0.913,9.797
2.418,0.844,9.916
2.405,0.899,9.900
2.420,0.827,9.873
2.326,0.898,9.875
2.452,0.738,9.922
2.401,0.889,9.915
2.248,0.763,9.945
2.414,0.922,9.935
2.344,0.894,9.809
2.409,0.837,9.886
2.461,0.834,9.854
2.366,0.912,9.881
2.346,0.802,9.821
2.352,0.859,9.889
2.379,0.864,9.799
2.431,0.907,9.802
2.432,0.860,9.926
2.336,0.869,9.837
2.483,0.887,9.803
2.329,0.835,9.918
2.375,0.873,9.865
2.374,0.864,9.946
2.313,0.923,9.848
2.403,0.745,9.864
2.357,0.863,9.793
2.311,0.804,9.889
2.398,0.908,9.823
2.392,0.948,9.795
2.436,0.885,9.947
2.449,0.952,9.863
2.483,0.894,9.867
2.334,0.849,9.804
2.340,0.861,9.967
2.415,0.877,9.795
2.367,0.836,9.801
2.323,0.944,9.864
2.322,0.792,9.804
2.421,0.783,9.859
2.367,0.863,9.854
2.289,0.941,9.807
2.395,0.869,9.778
2.368,0.836,9.845
2.365,0.937,9.903
2.380,0.943,9.792
2.385,0.816,9.734
2.401,0.891,9.803
2.464,0.894,9.864
2.418,0.817,9.845
2.346,0.950,9.824
2.377,0.891,9.868
2.297,0.985,9.814
2.474,0.994,9.840
2.404,0.845,9.852
2.358,0.822,9.916
2.461,0.779,9.837
2.504,0.828,9.872
2.344,0.774,9.922
2.413,0.892,9.862
2.483,0.895,9.937
2.450,0.937,9.871
2.320,0.917,9.827
2.475,0.925,9.838
2.377,0.807,9.811
2.414,0.925,9.868
2.416,0.859,9.905
2.348,0.921,9.875
2.396,0.878,9.798
2.363,0.945,9.843
2.326,0.945,9.851
2.389,0.971,9.870
2.392,0.906,9.814
2.361,0.877,9.871
2.299,0.827,9.911
2.374,0.880,9.849
2.375,0.964,9.901
2.401,0.886,9.857
2.390,0.819,9.874
2.388,0.904,9.850
2.318,0.881,9.809
2.516,0.806,9.861
2.374,0.850,9.789
2.417,0.854,9.922
2.390,0.935,9.873
2.289,0.916,9.895
2.323,0.857,9.827
2.407,0.916,9.755
2.324,0.908,9.889
2.416,0.900,9.768
2.413,0.843,9.806
2.480,0.866,9.871
2.382,0.856,9.804
2.432,0.818,9.892
2.456,0.911,9.827
2.407,0.852,9.945
2.374,0.830,9.778
2.410,0.818,9.878
2.315,0.903,9.799
2.339,0.942,9.962
2.424,0.873,9.860
2.385,0.912,9.714
2.378,0.838,9.826
2.389,0.878,9.913
2.444,0.949,9.848
2.427,0.832,9.860
2.394,0.874,9.860
2.324,0.942,9.745
2.349,0.917,9.914
2.453,1.000,9.868
2.460,0.911,9.970
2.456,0.843,9.912
2.426,0.942,9.845
2.358,0.886,9.801
2.426,0.762,9.857
2.389,0.910,9.904
2.353,0.922,9.907
2.399,0.843,9.874
2.493,0.850,9.807
2.353,0.899,9.772
2.425,0.852,9.788
2.369,0.899,9.876
2.309,0.893,9.902
2.411,0.893,9.842
2.385,0.961,9.833
2.421,0.760,9.808
2.352,0.883,9.889
2.389,0.830,9.862
2.355,0.837,9.819
2.383,0.826,9.901
2.430,0.887,9.800
2.443,0.925,9.840
2.533,0.806,9.710
2.408,0.956,9.821
2.411,0.855,9.828
2.379,0.886,9.915
2.401,0.837,9.881
2.352,0.862,9.837
2.333,0.822,9.834
2.366,0.982,9.827
2.353,0.835,9.880
2.399,0.813,9.836
2.338,0.870,9.838
2.411,0.894,9.886
2.428,0.869,9.835
2.478,0.826,9.715
2.468,0.861,9.889
2.343,0.861,9.885
2.386,0.919,9.889
2.429,0.867,9.874
2.360,0.865,9.846
2.450,0.895,9.859
2.424,0.929,9.841
2.421,0.877,9.816
2.400,0.844,9.783
2.390,0.842,9.809
2.368,0.908,9.877
2.425,0.915,9.925
2.416,0.881,9.855
2.418,0.870,9.808
2.511,0.867,9.915
2.431,0.955,9.791
2.392,0.824,9.872
2.390,0.862,9.821
2.460,0.838,9.889
2.394,0.853,9.729
2.439,0.954,9.779
2.423,0.875,9.824
2.444,0.817,9.846
2.420,0.932,9.770
2.387,0.804,9.814
2.363,0.793,9.914
2.436,0.833,9.915
2.436,0.867,9.832
2.401,0.817,9.833
2.436,0.964,9.800
2.400,0.900,9.839
2.334,0.936,9.808
2.394,0.872,9.805
2.318,0.890,9.834
2.419,0.780,9.887
2.445,0.962,9.790
2.391,0.878,9.860
2.471,0.794,9.836
2.313,0.893,9.912
2.419,0.957,9.804
2.372,0.880,9.825
2.362,0.931,9.863
2.401,0.913,9.703
2.372,0.917,9.824
2.348,0.834,9.776
2.348,0.900,9.752
2.369,0.846,9.831
2.466,0.885,9.816
2.410,0.852,9.890
2.464,0.913,9.762
2.400,0.928,9.772
2.329,0.908,9.807
2.362,0.869,9.774
2.400,0.862,9.795
2.386,0.895,9.842
2.383,0.868,9.854
2.492,0.921,9.891
2.447,0.910,9.811
2.312,0.945,9.813
2.470,0.960,9.835
2.414,0.895,9.812
2.469,0.933,9.799
2.384,0.873,9.918
2.382,0.968,9.881
2.439,0.964,9.827
2.490,0.837,9.867
2.294,0.868,9.876
2.349,0.821,9.831
2.407,0.855,9.780
2.458,0.843,9.895
2.392,0.734,9.767
2.413,0.927,9.820
2.408,0.894,9.827
2.337,0.769,9.877
2.430,0.770,9.825
2.336,0.867,9.809
2.332,0.840,9.860
2.476,0.763,9.759
2.491,0.818,9.840
2.510,0.929,9.801
2.371,0.833,9.792
2.436,0.843,9.826
2.440,0.855,9.908
2.384,0.917,9.789
2.351,0.788,9.898
2.378,0.906,9.822
2.396,0.885,9.751
2.380,0.843,9.799
2.503,0.831,9.733
2.284,0.828,9.804
2.416,0.960,9.749
2.573,0.873,9.796
2.395,0.924,9.799
2.356,0.875,9.843
2.434,0.861,9.806
2.357,0.840,9.773
2.528,0.838,9.787
2.410,0.871,9.797
2.357,0.861,9.854
2.460,0.886,9.797
2.413,0.944,9.814
2.388,0.857,9.726
2.372,0.818,9.851
2.510,0.911,9.878
2.452,0.940,9.778
2.475,0.844,9.895
2.366,0.916,9.855
2.448,0.874,9.728
2.422,0.864,9.767
2.422,0.863,9.777
2.524,0.914,9.845
2.423,0.792,9.852
2.386,0.901,9.776
2.513,0.877,9.814
2.512,0.809,9.834
2.471,0.894,9.838
2.373,0.938,9.855
2.316,0.900,9.858
2.397,0.848,9.727
2.456,0.996,9.798
2.426,0.934,9.793
2.468,0.830,9.853
2.401,0.912,9.777
2.489,0.837,9.856
2.434,0.872,9.784
2.410,0.900,9.781
2.480,0.878,9.755
2.409,0.858,9.790
2.412,0.810,9.796
2.383,0.927,9.825
2.338,0.777,9.780
2.502,0.750,9.776
2.379,0.917,9.872
2.421,0.853,9.832
2.354,0.825,9.899
2.386,0.889,9.793
2.390,0.843,9.809
2.469,0.863,9.794
2.398,0.875,9.798
2.484,0.931,9.874
2.407,0.828,9.744
2.393,0.862,9.774
2.459,0.902,9.807
2.382,0.888,9.779
2.404,0.884,9.923
2.343,0.940,9.806
2.389,0.898,9.822
2.499,0.736,9.835
2.396,0.945,9.782
2.435,0.984,9.829
2.377,0.885,9.801
2.339,0.893,9.724
2.490,0.917,9.918
2.367,0.965,9.857
2.403,0.864,9.780
2.392,0.977,9.867
2.413,0.812,9.786
2.392,0.992,9.868
2.425,0.981,9.836
2.444,0.938,9.816
2.412,0.833,9.821
2.409,0.864,9.717
2.428,0.897,9.835
2.406,0.894,9.814
2.403,0.811,9.853
2.411,0.856,9.801
2.443,0.916,9.752
2.431,0.843,9.733
2.371,0.956,9.867
2.412,0.848,9.699
2.384,0.886,9.804
2.385,0.910,9.812
2.486,0.935,9.842
2.405,0.821,9.669
2.442,0.816,9.894
2.453,0.867,9.716
2.478,0.849,9.780
2.537,0.867,9.830
2.336,0.928,9.746
2.376,0.903,9.751
2.507,0.912,9.755
2.381,0.851,9.851
2.387,0.908,9.815
2.485,0.868,9.744
2.431,0.917,9.825
2.485,0.969,9.760
2.429,0.923,9.842
2.347,0.835,9.782
2.363,0.823,9.821
2.427,0.907,9.804
2.495,0.847,9.823
2.487,0.866,9.830
2.331,0.835,9.817
2.381,0.905,9.881
2.434,0.886,9.808
2.457,0.870,9.809
2.358,0.857,9.812
2.516,0.893,9.832
2.484,0.868,9.729
2.359,0.795,9.833
2.397,0.897,9.846
2.376,0.921,9.822
2.451,0.892,9.837
2.418,0.930,9.779
2.472,0.861,9.795
2.412,0.876,9.783
2.392,0.908,9.808
2.472,0.956,9.750
2.387,0.923,9.820
2.404,0.813,9.703
2.491,0.869,9.821
2.486,0.909,9.803
2.392,0.827,9.806
2.488,0.843,9.818
2.522,0.869,9.851
2.430,0.963,9.770
2.473,0.871,9.790
2.431,0.944,9.887
2.522,0.889,9.760
2.399,0.877,9.817
2.466,0.894,9.830
2.396,0.814,9.886
2.465,0.943,9.746
2.322,0.844,9.787
2.377,0.882,9.874
2.515,0.923,9.803
2.480,0.885,9.803
2.409,0.884,9.754
2.449,0.891,9.707
2.542,0.861,9.743
2.363,0.897,9.789
2.480,0.843,9.797
2.429,0.950,9.897
2.447,0.842,9.870
2.442,0.912,9.799
2.394,0.882,9.784
2.362,0.885,9.761
2.372,0.955,9.826
2.447,0.911,9.813
2.419,0.860,9.797
2.408,0.843,9.767
2.384,0.918,9.774
2.465,0.939,9.744
2.400,0.881,9.805
2.369,0.846,9.820
2.412,0.905,9.710
2.446,0.924,9.752
2.420,0.735,9.788
2.365,0.900,9.793
2.516,0.987,9.732
2.436,0.861,9.736
2.501,0.854,9.787
2.480,0.987,9.868
2.431,0.835,9.775
2.448,0.918,9.878
2.419,0.932,9.812
2.407,0.927,9.749
2.401,0.907,9.770
2.421,0.840,9.818
2.502,0.887,9.827
2.463,0.884,9.777
2.434,0.893,9.758
2.397,0.884,9.840
2.415,0.909,9.754
2.438,0.889,9.739
2.450,0.929,9.784
2.409,0.894,9.795
2.465,0.877,9.767
2.397,0.880,9.813
2.355,0.971,9.862
2.371,0.891,9.839
2.414,0.863,9.777
2.466,0.921,9.709
2.451,0.882,9.755
2.385,0.965,9.823
2.435,0.930,9.855
2.350,0.863,9.774
2.547,0.786,9.792
2.474,0.882,9.831
2.441,0.950,9.800
2.424,0.870,9.742
2.472,0.832,9.789
2.421,0.947,9.775
2.379,0.818,9.813
2.486,0.834,9.703
2.487,0.896,9.805
2.468,0.890,9.760
2.407,0.921,9.823
2.389,0.906,9.786
2.468,0.886,9.817
2.405,0.807,9.775
2.377,0.937,9.848
2.429,1.001,9.892
2.480,0.810,9.769
2.553,0.898,9.836
2.427,0.855,9.789
2.409,0.851,9.779
2.469,0.873,9.848
2.344,0.867,9.751
2.479,0.923,9.785
2.430,0.926,9.775
2.455,0.908,9.718
2.465,0.856,9.659
2.401,0.898,9.719
2.376,0.901,9.791
2.434,0.930,9.849
2.532,0.929,9.723
2.576,0.916,9.747
2.404,0.853,9.850
2.462,0.916,9.785
2.434,0.844,9.883
2.450,0.945,9.804
2.390,0.914,9.809
2.427,0.954,9.704
2.454,0.875,9.772
2.472,0.908,9.865
2.380,0.944,9.792
2.514,0.905,9.821
2.462,1.018,9.810
2.410,0.947,9.866
2.486,0.968,9.769
2.427,0.871,9.841
2.445,1.009,9.837
2.430,0.997,9.834
2.481,0.844,9.854
2.388,0.944,9.806
2.299,0.882,9.780
2.444,0.925,9.735
2.490,0.868,9.743
2.502,0.935,9.765
2.481,0.915,9.809
2.457,0.902,9.756
2.460,0.952,9.798
2.401,0.864,9.822
2.472,0.854,9.739
2.385,0.889,9.775
2.472,0.830,9.801
2.472,0.962,9.789
2.510,0.861,9.843
2.396,0.932,9.862
2.443,0.975,9.840
2.430,0.934,9.858
2.438,0.914,9.724
2.528,0.884,9.803
2.465,0.850,9.713
2.514,0.978,9.698
2.471,0.900,9.712
2.342,0.801,9.761
2.333,0.930,9.769
2.431,0.916,9.720
2.457,0.917,9.673
2.531,0.872,9.830
2.416,0.892,9.787
2.400,0.896,9.729
2.408,0.874,9.750
2.449,0.948,9.759
2.465,0.802,9.728
2.452,1.007,9.841
2.508,0.906,9.801
2.437,0.928,9.824
2.400,0.876,9.751
2.427,0.879,9.664
2.430,0.878,9.745
2.410,0.988,9.774
2.384,0.884,9.787
2.467,0.875,9.802
2.509,0.894,9.675
2.461,0.989,9.840
2.383,0.854,9.838
2.421,0.865,9.735
2.382,0.896,9.748
2.478,0.893,9.723
2.426,0.916,9.756
2.484,0.941,9.773
2.407,0.931,9.849
2.323,0.907,9.789
2.435,0.883,9.817
2.416,0.905,9.675
2.350,0.865,9.654
2.363,0.879,9.815
2.369,0.938,9.762
2.421,0.861,9.793
2.551,0.938,9.690
2.518,0.941,9.749
2.511,0.889,9.670
2.486,0.918,9.810
2.460,0.896,9.814
2.484,0.919,9.758
2.559,0.879,9.843
2.382,0.905,9.743
2.444,0.812,9.795
2.496,0.952,9.744
2.461,0.946,9.812
2.495,0.934,9.846
2.437,0.847,9.720
2.456,0.861,9.679
2.442,0.958,9.773
2.516,0.823,9.636
2.347,0.864,9.741
2.429,0.858,9.660
2.377,0.989,9.708
2.470,0.986,9.745
2.387,0.957,9.805
2.575,0.954,9.866
2.510,0.848,9.797
2.383,0.884,9.733
2.340,0.934,9.761
2.359,0.917,9.801
2.524,0.850,9.801
2.470,0.889,9.790
2.395,0.858,9.695
2.352,0.960,9.719
2.446,0.844,9.712
2.416,0.869,9.736
2.455,0.926,9.770
2.435,0.896,9.745
2.340,0.892,9.736
2.387,0.932,9.746
2.412,0.858,9.793
2.430,0.910,9.753
2.443,0.918,9.749
2.502,0.896,9.749
2.428,0.872,9.723
2.438,0.900,9.723
2.459,0.933,9.738
2.457,0.893,9.779
2.435,0.821,9.737
2.435,0.901,9.733
2.426,0.872,9.766
2.365,0.891,9.727
2.488,0.848,9.732
2.413,0.932,9.657
2.479,0.909,9.702
2.487,0.918,9.797
2.417,0.818,9.666
2.456,0.883,9.746
2.527,0.954,9.756
2.457,0.903,9.743
2.425,0.806,9.695
2.517,0.934,9.857
2.459,0.998,9.647
2.501,0.889,9.735
2.434,0.951,9.701
2.464,0.876,9.739
2.524,0.868,9.753
2.483,0.815,9.776
2.512,0.882,9.691
2.436,0.768,9.753
2.459,0.800,9.783
2.403,0.944,9.616
2.456,0.876,9.800
2.428,0.915,9.771
2.477,0.893,9.684
2.436,0.866,9.806
2.448,0.858,9.806
2.522,0.894,9.761
2.402,0.862,9.816
2.469,0.896,9.728
2.516,0.831,9.695
2.348,0.948,9.805
2.488,0.932,9.787
2.465,0.992,9.676
2.413,0.848,9.814
2.417,0.881,9.739
2.422,0.933,9.788
2.483,0.946,9.718
2.498,0.862,9.699
2.554,0.954,9.798
2.420,0.872,9.672
2.403,0.901,9.769
2.387,0.887,9.700
2.424,0.904,9.759
2.445,0.886,9.763
2.460,0.883,9.794
2.546,0.850,9.731
2.451,0.932,9.712
2.414,0.905,9.709
2.394,0.898,9.814
2.449,0.927,9.655
2.411,0.893,9.681
2.328,0.889,9.727
2.471,0.907,9.841
2.461,0.902,9.673
2.431,0.875,9.779
2.437,0.944,9.733
2.411,0.907,9.801
2.487,0.935,9.753
2.429,1.013,9.728
2.392,0.860,9.737
2.550,0.949,9.686
2.511,0.942,9.761
2.445,0.951,9.699
2.524,0.921,9.658
2.470,0.887,9.798
2.588,0.891,9.812
2.464,0.950,9.675
2.476,0.916,9.756
2.472,0.947,9.798
2.525,0.919,9.726
2.457,0.929,9.754
2.486,0.946,9.746
2.477,0.921,9.700
2.469,0.911,9.719
2.457,0.875,9.669
2.547,0.923,9.693
2.496,0.830,9.765
2.351,0.867,9.706
2.458,0.878,9.726
2.430,0.762,9.750
2.507,0.968,9.738
2.476,0.893,9.683
2.498,0.944,9.698
2.457,0.851,9.756
2.393,0.857,9.771
2.481,0.884,9.791
2.484,0.787,9.571
2.456,0.967,9.728
2.396,0.950,9.689
2.460,0.853,9.679
2.409,0.929,9.694
2.504,0.906,9.718
2.416,0.893,9.699
2.420,0.923,9.683
2.505,0.930,9.701
2.384,0.921,9.718
2.396,0.935,9.753
2.505,0.917,9.771
2.469,0.867,9.719
2.487,0.869,9.734
2.548,0.922,9.761
2.447,0.934,9.740
2.478,0.949,9.750
2.438,0.979,9.754
2.343,0.918,9.684
2.410,0.903,9.715
2.460,0.917,9.772
2.419,0.950,9.774
2.523,0.892,9.744
