x_1,x_2,x_3,y
0.084,0.148,0.234,1.000
-0.021,0.137,-0.042,0.000
-0.052,-0.060,-0.065,0.000
0.156,0.134,0.275,1.000
0.029,0.026,0.010,0.000
0.075,0.227,0.210,1.000
-0.037,0.000,0.053,0.000
-0.006,0.029,0.024,0.000
0.127,0.237,0.150,1.000
0.037,-0.037,0.009,0.000
0.152,0.168,0.204,1.000
-0.065,-0.042,0.088,0.000
0.090,0.240,0.203,1.000
0.162,0.182,0.212,1.000
0.021,0.234,0.263,1.000
0.235,0.279,0.186,1.000
0.166,0.225,0.199,1.000
0.071,-0.016,0.004,0.000
-0.005,0.261,0.279,1.000
0.007,-0.057,0.036,0.000
-0.020,0.037,-0.019,0.000
0.393,0.268,0.146,1.000
0.106,0.007,-0.055,0.000
0.203,0.153,0.204,1.000
0.267,0.213,0.252,1.000
0.374,0.216,0.218,1.000
0.016,-0.101,-0.008,0.000
0.172,0.180,0.207,1.000
0.023,0.055,0.004,0.000
0.055,0.125,0.134,1.000
0.214,0.238,0.262,1.000
-0.032,-0.075,-0.085,0.000
-0.010,-0.065,0.079,0.000
-0.031,-0.021,-0.066,0.000
-0.010,0.020,-0.054,0.000
-0.059,-0.016,-0.016,0.000
-0.065,-0.090,0.067,0.000
0.270,0.205,0.253,1.000
-0.011,0.004,0.030,0.000
-0.036,0.008,0.052,0.000
0.204,0.130,0.186,1.000
0.137,0.231,0.193,1.000
0.340,0.179,0.202,1.000
0.031,0.013,-0.036,0.000
0.022,-0.049,-0.013,0.000
0.288,0.138,0.237,1.000
0.027,0.007,-0.041,0.000
0.149,0.080,0.241,1.000
0.194,0.271,0.139,1.000
0.273,0.363,0.248,1.000
0.005,0.119,-0.030,0.000
0.223,0.101,0.189,1.000
-0.028,0.210,0.228,1.000
-0.074,0.017,-0.028,0.000
0.279,0.134,0.182,1.000
0.264,0.295,0.189,1.000
-0.078,-0.066,0.066,0.000
0.022,-0.045,-0.045,0.000
-0.001,0.078,-0.016,0.000
0.223,0.253,0.216,1.000
0.068,0.265,0.193,1.000
0.046,0.162,0.251,1.000
-0.004,-0.005,-0.040,0.000
-0.032,0.042,0.020,0.000
-0.020,0.008,-0.075,0.000
0.052,0.088,-0.029,0.000
-0.026,-0.084,0.072,0.000
0.283,0.108,0.219,1.000
0.067,0.005,0.030,0.000
0.053,0.160,0.198,1.000
0.028,-0.046,-0.101,0.000
0.152,0.215,0.186,1.000
0.050,0.042,-0.028,0.000
0.176,0.177,0.140,1.000
0.309,0.175,0.242,1.000
0.317,0.199,0.214,1.000
0.024,-0.003,0.020,0.000
0.014,0.024,-0.004,0.000
0.153,0.137,0.059,1.000
-0.006,-0.019,0.052,0.000
0.029,0.052,-0.075,0.000
0.007,0.065,0.004,0.000
0.280,0.172,0.268,1.000
0.045,0.002,-0.062,0.000
0.329,0.274,0.133,1.000
0.025,-0.106,-0.023,0.000
0.307,0.237,0.257,1.000
0.070,0.124,0.225,1.000
0.006,-0.091,-0.000,0.000
0.277,0.227,0.191,1.000
0.184,0.200,0.204,1.000
-0.000,-0.033,-0.079,0.000
0.030,-0.017,0.014,0.000
0.281,0.201,0.157,1.000
0.145,0.075,0.030,0.000
0.110,0.217,0.158,1.000
0.012,-0.121,0.102,0.000
0.061,0.026,-0.033,0.000
0.219,0.180,0.178,1.000
0.227,0.154,0.287,1.000
0.076,0.265,0.253,1.000
0.176,0.212,0.286,1.000
0.031,0.045,-0.025,0.000
-0.074,-0.027,0.058,0.000
0.227,0.220,0.232,1.000
0.056,0.044,0.041,0.000
-0.037,0.048,0.031,0.000
0.094,0.063,0.059,0.000
0.144,0.139,0.265,1.000
0.256,0.184,0.130,1.000
0.184,0.218,0.231,1.000
0.003,0.040,-0.008,0.000
-0.044,-0.020,-0.031,0.000
0.211,0.169,0.224,1.000
0.067,-0.024,-0.064,0.000
-0.072,-0.021,-0.007,0.000
0.034,-0.047,0.006,0.000
0.262,0.170,0.234,1.000
0.256,0.225,0.110,1.000
0.184,0.269,0.123,1.000
0.166,0.219,0.145,1.000
0.255,0.148,0.114,1.000
-0.028,-0.069,0.034,0.000
0.057,0.260,0.197,1.000
0.037,-0.031,0.009,0.000
0.343,0.242,0.139,1.000
0.330,0.185,0.208,1.000
0.322,0.177,0.165,1.000
-0.047,-0.019,0.015,0.000
-0.023,-0.008,-0.078,0.000
-0.063,-0.049,-0.014,0.000
0.222,0.232,0.241,1.000
-0.021,0.053,-0.027,0.000
0.030,-0.084,0.028,0.000
0.011,-0.007,-0.056,0.000
0.030,0.193,0.114,1.000
0.062,-0.070,0.070,0.000
0.295,0.179,0.217,1.000
-0.001,0.093,0.052,0.000
0.207,0.185,0.113,1.000
-0.073,0.041,-0.027,0.000
0.259,0.193,0.194,1.000
-0.086,-0.002,0.011,0.000
0.058,0.202,0.234,1.000
-0.031,0.046,0.051,0.000
-0.060,0.059,0.010,0.000
-0.036,0.064,0.077,0.000
0.034,-0.079,-0.052,0.000
0.023,-0.003,-0.047,0.000
0.211,0.217,0.189,1.000
0.050,0.034,0.006,0.000
-0.008,0.181,0.135,1.000
0.121,0.123,0.134,1.000
0.236,0.281,0.192,1.000
-0.015,0.047,0.084,0.000
-0.048,-0.042,0.055,0.000
0.274,0.157,0.148,1.000
-0.041,-0.011,0.001,0.000
0.273,0.244,0.224,1.000
0.018,0.039,0.094,0.000
0.031,-0.007,0.008,0.000
-0.030,-0.034,0.008,0.000
0.331,0.184,0.213,1.000
0.081,0.178,0.170,1.000
0.267,0.257,0.174,1.000
0.133,0.238,0.256,1.000
0.048,-0.030,0.004,0.000
-0.016,-0.011,-0.020,0.000
0.224,0.196,0.221,1.000
-0.060,-0.087,-0.031,0.000
0.008,-0.027,-0.080,0.000
0.102,-0.014,0.048,0.000
0.193,0.282,0.097,1.000
0.002,0.009,-0.006,0.000
0.006,0.042,0.052,0.000
0.037,0.043,-0.089,0.000
0.075,-0.144,0.040,0.000
-0.010,0.003,-0.057,0.000
0.038,-0.085,-0.027,0.000
-0.005,-0.029,-0.059,0.000
0.183,0.224,0.178,1.000
0.236,0.186,0.178,1.000
-0.044,-0.013,-0.025,0.000
0.347,0.178,0.311,1.000
0.028,-0.095,-0.059,0.000
0.237,0.206,0.219,1.000
0.024,0.074,0.055,0.000
0.034,0.145,0.090,1.000
0.178,0.267,0.336,1.000
0.281,0.119,0.201,1.000
0.263,0.139,0.291,1.000
0.054,0.014,0.019,0.000
0.022,0.116,0.029,0.000
0.210,0.083,0.212,1.000
0.056,0.057,0.136,0.000
0.307,0.234,0.163,1.000
0.267,0.215,0.231,1.000
0.026,0.012,0.006,0.000
-0.080,-0.005,0.013,0.000
0.187,0.223,0.191,1.000
-0.000,0.006,-0.001,0.000
0.235,0.104,0.182,1.000
0.170,0.210,0.148,1.000
0.251,0.097,0.148,1.000
-0.026,-0.033,0.014,0.000
0.255,0.178,0.219,1.000
0.016,0.004,-0.055,0.000
0.030,-0.054,-0.026,0.000
0.040,-0.029,0.053,0.000
-0.066,-0.008,0.086,0.000
0.056,0.217,0.216,1.000
-0.011,0.030,0.021,0.000
0.017,0.121,-0.008,0.000
-0.064,-0.007,-0.046,0.000
0.104,0.181,0.149,1.000
0.230,0.198,0.267,1.000
0.059,0.267,0.201,1.000
-0.080,-0.008,-0.040,0.000
0.086,-0.033,0.004,0.000
0.017,0.140,0.267,1.000
0.032,0.158,0.184,1.000
-0.068,0.115,0.028,0.000
0.117,0.114,0.257,1.000
0.192,0.184,0.284,1.000
-0.061,-0.029,0.034,0.000
0.188,0.109,0.248,1.000
0.062,0.011,-0.067,0.000
-0.026,-0.030,0.019,0.000
0.226,0.220,0.287,1.000
-0.044,-0.051,-0.040,0.000
-0.041,0.043,-0.068,0.000
0.243,0.150,0.212,1.000
0.028,-0.083,-0.018,0.000
0.485,0.147,0.129,1.000
0.260,0.182,0.157,1.000
0.031,0.036,0.073,0.000
0.014,0.076,0.020,0.000
0.202,0.247,0.228,1.000
0.339,0.186,0.206,1.000
-0.003,0.040,-0.049,0.000
0.090,0.111,-0.074,0.000
0.018,0.032,-0.064,0.000
-0.011,0.022,-0.053,0.000
-0.015,-0.057,-0.014,0.000
0.131,0.141,0.208,1.000
0.313,0.209,0.235,1.000
0.315,0.253,0.209,1.000
0.024,0.049,-0.024,0.000
0.183,0.181,0.184,1.000
0.166,0.191,0.200,1.000
0.046,0.009,-0.001,0.000
0.007,-0.027,0.057,0.000
-0.142,0.012,0.004,0.000
0.232,0.190,0.209,1.000
-0.083,0.046,-0.073,0.000
0.015,0.009,0.011,0.000
0.377,0.160,0.253,1.000
0.105,-0.017,0.072,0.000
0.320,0.162,0.236,1.000
0.300,0.160,0.201,1.000
0.387,0.140,0.185,1.000
0.204,0.211,0.246,1.000
0.077,0.208,0.174,1.000
0.050,0.203,0.131,1.000
-0.092,0.052,-0.007,0.000
0.174,0.157,0.139,1.000
0.052,0.004,0.012,0.000
0.041,0.064,-0.016,0.000
0.083,0.112,-0.008,0.000
-0.076,0.015,-0.000,0.000
-0.034,0.042,0.064,0.000
-0.007,0.101,0.004,0.000
0.023,0.023,0.030,0.000
0.281,0.133,0.217,1.000
0.280,0.150,0.159,1.000
0.313,0.142,0.175,1.000
-0.026,-0.034,-0.009,0.000
-0.002,0.100,0.027,0.000
0.071,0.064,-0.029,0.000
-0.054,0.020,-0.152,0.000
0.066,-0.029,-0.061,0.000
0.075,-0.039,-0.011,0.000
0.063,0.186,0.348,1.000
0.155,0.240,0.216,1.000
-0.015,-0.152,-0.125,0.000
0.137,0.252,0.214,1.000
-0.043,0.091,-0.099,0.000
-0.016,-0.026,-0.070,0.000
0.089,0.129,0.178,1.000
0.183,0.284,0.193,1.000
0.239,0.226,0.211,1.000
-0.025,-0.029,-0.004,0.000
0.304,0.199,0.199,1.000
0.092,0.299,0.160,1.000
0.241,0.223,0.204,1.000
0.091,0.133,0.222,1.000
0.231,0.235,0.104,1.000
0.079,0.213,0.147,1.000
-0.065,0.036,-0.043,0.000
0.313,0.266,0.133,1.000
0.143,0.176,0.228,1.000
0.212,0.271,0.177,1.000
0.137,0.115,0.187,1.000
0.094,0.188,0.228,1.000
0.004,0.054,-0.008,0.000
-0.019,-0.019,-0.016,0.000
0.013,0.040,-0.072,0.000
-0.048,0.002,-0.072,0.000
0.097,0.251,0.218,1.000
0.051,-0.037,0.039,0.000
-0.024,-0.008,0.002,0.000
-0.022,0.059,-0.061,0.000
0.108,0.194,0.183,1.000
0.125,0.128,0.190,1.000
-0.044,-0.027,0.026,0.000
0.083,0.236,0.240,1.000
0.036,0.045,-0.004,0.000
0.083,0.058,-0.088,0.000
0.180,0.186,0.154,1.000
0.369,0.333,0.217,1.000
-0.090,0.027,-0.027,0.000
-0.102,0.002,-0.011,0.000
0.017,0.208,0.219,1.000
-0.019,0.082,-0.000,0.000
0.045,0.215,0.169,1.000
0.018,0.022,-0.041,0.000
0.032,-0.044,-0.018,0.000
-0.064,0.042,0.022,0.000
-0.034,0.052,0.089,0.000
0.046,0.006,0.054,0.000
0.038,0.199,0.174,1.000
0.101,-0.044,-0.003,0.000
-0.020,-0.049,0.077,0.000
0.018,-0.053,-0.041,0.000
-0.004,0.022,-0.131,0.000
0.050,-0.032,-0.070,0.000
0.339,0.174,0.189,1.000
0.019,0.039,0.033,0.000
-0.022,-0.051,0.106,0.000
0.004,-0.012,-0.055,0.000
0.232,0.169,0.119,1.000
0.018,-0.104,0.035,0.000
0.267,0.242,0.225,1.000
0.144,0.293,0.259,1.000
0.062,0.300,0.290,1.000
0.003,0.259,0.207,1.000
-0.005,-0.008,-0.048,0.000
0.068,0.182,0.146,1.000
0.067,0.030,-0.036,0.000
0.205,0.207,0.168,1.000
0.093,0.143,0.196,1.000
0.284,0.190,0.205,1.000
-0.065,-0.061,0.038,0.000
0.002,-0.022,-0.046,0.000
-0.036,-0.097,-0.032,0.000
0.169,0.149,0.193,1.000
-0.020,-0.074,-0.004,0.000
0.038,0.079,-0.004,0.000
0.332,0.145,0.111,1.000
0.062,-0.012,0.017,0.000
0.167,-0.050,-0.015,0.000
0.159,0.200,0.231,1.000
0.256,0.286,0.209,1.000
0.124,0.125,0.175,1.000
-0.035,-0.049,0.001,0.000
0.322,0.161,0.206,1.000
-0.041,-0.069,-0.024,0.000
0.088,0.036,0.034,0.000
0.191,0.261,0.218,1.000
0.149,0.194,0.170,1.000
0.032,0.279,0.118,1.000
0.101,0.043,0.017,0.000
-0.009,0.088,0.052,0.000
0.332,0.268,0.207,1.000
0.242,0.081,0.241,1.000
0.287,0.168,0.193,1.000
0.027,-0.099,-0.066,0.000
-0.040,-0.109,0.020,0.000
0.055,0.268,0.156,1.000
0.272,0.166,0.260,1.000
0.156,0.003,0.016,0.000
0.100,-0.059,-0.023,0.000
0.072,0.175,0.140,1.000
0.358,0.226,0.180,1.000
0.142,0.161,0.115,1.000
0.239,0.197,0.213,1.000
0.007,-0.006,0.022,0.000
0.005,-0.036,-0.022,0.000
0.314,0.150,0.225,1.000
-0.012,0.023,-0.053,0.000
0.008,0.056,-0.048,0.000
-0.118,-0.012,0.010,0.000
-0.017,-0.033,0.058,0.000
-0.020,0.062,-0.050,0.000
0.081,-0.027,0.106,0.000
0.179,0.108,0.161,1.000
0.148,0.190,0.216,1.000
0.294,0.164,0.201,1.000
-0.078,0.067,0.113,0.000
0.093,0.028,0.038,0.000
-0.097,0.084,0.054,0.000
-0.008,0.077,0.091,0.000
0.006,0.059,-0.061,0.000
-0.027,0.031,-0.050,0.000
-0.090,0.025,0.103,0.000
0.077,-0.049,-0.006,0.000
-0.108,-0.036,-0.004,0.000
0.022,-0.005,-0.107,0.000
0.203,0.180,0.336,1.000
0.085,-0.014,-0.059,0.000
0.179,0.186,0.189,1.000
-0.009,-0.018,0.037,0.000
0.216,0.215,0.202,1.000
0.067,0.001,-0.032,0.000
-0.067,-0.128,-0.021,0.000
0.021,-0.097,0.069,0.000
-0.079,-0.029,0.053,0.000
-0.004,0.003,-0.031,0.000
0.045,-0.041,0.041,0.000
-0.065,-0.080,-0.122,0.000
0.286,0.210,0.212,1.000
-0.001,0.029,0.004,0.000
-0.080,-0.040,0.004,0.000
0.047,0.196,0.197,1.000
0.023,0.232,0.179,1.000
0.021,-0.074,0.062,0.000
-0.023,-0.064,-0.042,0.000
0.160,0.186,0.126,1.000
0.270,0.199,0.258,1.000
0.222,0.203,0.218,1.000
-0.027,-0.016,-0.038,0.000
0.099,0.014,-0.015,0.000
0.149,0.174,0.254,1.000
-0.010,-0.037,0.034,0.000
-0.031,0.017,0.035,0.000
0.079,0.174,0.241,1.000
0.522,0.174,0.221,1.000
-0.033,0.176,0.109,1.000
0.052,0.045,0.058,0.000
0.022,0.096,-0.057,0.000
0.258,0.215,0.250,1.000
-0.001,-0.021,-0.016,0.000
0.175,0.231,0.132,1.000
0.265,0.138,0.221,1.000
0.034,-0.037,-0.028,0.000
0.194,0.249,0.264,1.000
0.163,0.252,0.273,1.000
0.012,-0.034,0.014,0.000
0.194,0.199,0.244,1.000
0.164,0.185,0.204,1.000
-0.040,-0.059,-0.001,0.000
0.013,0.034,0.061,0.000
0.217,0.283,0.218,1.000
-0.055,0.012,0.001,0.000
0.261,0.226,0.237,1.000
-0.011,0.117,0.029,0.000
-0.017,-0.026,0.078,0.000
0.247,0.157,0.198,1.000
0.215,0.194,0.219,1.000
0.335,0.117,0.306,1.000
0.355,0.150,0.247,1.000
-0.031,-0.008,-0.013,0.000
0.058,-0.086,0.005,0.000
0.011,-0.069,0.011,0.000
0.192,0.149,0.178,1.000
-0.038,-0.046,-0.070,0.000
0.182,0.108,0.205,1.000
0.159,0.185,0.138,1.000
-0.023,0.001,-0.024,0.000
-0.036,-0.004,-0.010,0.000
-0.021,-0.058,0.052,0.000
0.238,0.095,0.222,1.000
0.028,0.008,-0.003,0.000
0.185,0.296,0.220,1.000
0.227,0.120,0.172,1.000
0.162,0.165,0.144,1.000
0.197,0.338,0.231,1.000
0.099,0.290,0.228,1.000
-0.079,-0.047,-0.045,0.000
0.236,0.263,0.226,1.000
0.150,0.221,0.235,1.000
-0.005,-0.052,-0.037,0.000
0.077,0.018,-0.050,0.000
0.302,0.215,0.204,1.000
0.004,-0.061,-0.031,0.000
0.356,0.232,0.231,1.000
0.054,0.063,-0.002,0.000
-0.027,-0.002,0.010,0.000
0.028,-0.017,-0.012,0.000
-0.008,-0.020,0.039,0.000
-0.049,0.017,-0.009,0.000
0.275,0.254,0.259,1.000
0.106,0.258,0.198,1.000
0.084,0.216,0.222,1.000
0.091,-0.064,0.027,0.000
0.363,0.149,0.232,1.000
0.096,0.135,0.180,1.000
-0.017,-0.008,-0.047,0.000
0.052,0.248,0.184,1.000
-0.078,0.072,-0.041,0.000
-0.102,0.016,0.010,0.000
0.061,-0.081,0.017,0.000
0.189,0.087,0.163,1.000
-0.022,-0.046,0.007,0.000
0.005,-0.004,0.003,0.000
0.089,0.164,0.149,1.000
0.299,0.292,0.182,1.000
0.028,0.015,0.047,0.000
0.331,0.245,0.234,1.000
-0.053,0.337,0.165,1.000
0.041,0.107,0.008,0.000
0.053,-0.009,0.046,0.000
0.102,0.238,0.220,1.000
0.222,0.154,0.165,1.000
0.185,0.216,0.299,1.000
0.145,0.142,0.182,1.000
0.123,0.179,0.190,1.000
0.180,0.239,0.199,1.000
0.254,0.283,0.153,1.000
0.098,0.149,0.256,1.000
0.318,0.223,0.275,1.000
0.000,0.022,0.013,0.000
-0.022,0.096,-0.036,0.000
-0.005,0.003,-0.050,0.000
0.030,0.197,0.176,1.000
0.086,-0.007,-0.004,0.000
0.030,-0.039,-0.046,0.000
0.329,0.235,0.153,1.000
-0.005,-0.037,-0.059,0.000
0.113,0.227,0.138,1.000
0.336,0.226,0.221,1.000
0.231,0.186,0.248,1.000
0.050,-0.040,0.073,0.000
-0.014,0.012,-0.100,0.000
0.052,-0.001,-0.030,0.000
0.003,0.204,0.232,1.000
-0.015,0.009,-0.019,0.000
0.140,0.168,0.182,1.000
0.303,0.259,0.307,1.000
0.127,0.184,0.182,1.000
0.163,0.207,0.225,1.000
0.043,-0.054,-0.063,0.000
0.208,0.089,0.245,1.000
-0.032,-0.068,0.010,0.000
-0.050,-0.056,0.063,0.000
0.270,0.219,0.289,1.000
0.132,0.275,0.304,1.000
-0.035,0.022,-0.023,0.000
-0.004,-0.014,0.050,0.000
-0.072,0.030,0.027,0.000
-0.025,0.037,0.014,0.000
-0.030,0.009,0.044,0.000
0.012,-0.053,-0.042,0.000
0.259,0.137,0.253,1.000
0.161,0.051,0.001,0.000
-0.008,0.001,0.015,0.000
-0.020,0.050,0.085,0.000
-0.007,0.000,-0.068,0.000
0.147,0.244,0.150,1.000
0.147,0.065,-0.015,0.000
0.016,-0.042,0.077,0.000
-0.208,0.229,0.165,1.000
0.051,0.042,-0.021,0.000
-0.069,0.014,0.045,0.000
-0.066,0.050,0.015,0.000
-0.036,-0.049,0.005,0.000
0.092,0.203,0.199,1.000
-0.058,0.042,0.064,0.000
-0.010,-0.005,0.130,0.000
-0.012,-0.009,0.004,0.000
0.057,0.012,0.081,0.000
0.028,-0.064,0.027,0.000
0.351,0.083,0.246,1.000
0.114,-0.047,-0.038,0.000
0.001,0.036,-0.061,0.000
0.306,0.276,0.290,1.000
0.088,0.011,0.054,0.000
-0.057,0.071,-0.032,0.000
0.186,0.160,0.193,1.000
0.097,0.184,0.274,1.000
0.205,0.138,0.162,1.000
0.163,0.179,0.145,1.000
0.227,0.133,0.276,1.000
0.338,0.191,0.140,1.000
0.041,0.170,0.137,1.000
-0.040,0.048,0.029,0.000
0.161,0.161,0.165,1.000
0.151,0.204,0.111,1.000
-0.027,-0.042,-0.047,0.000
-0.082,0.123,0.095,1.000
0.136,-0.060,0.003,0.000
0.003,0.017,-0.000,0.000
0.188,0.147,0.206,1.000
0.238,0.168,0.143,1.000
0.001,-0.018,-0.022,0.000
0.184,0.260,0.204,1.000
0.241,0.133,0.219,1.000
-0.065,0.234,0.235,1.000
0.188,0.260,0.181,1.000
0.054,0.089,-0.004,0.000
-0.086,-0.072,0.008,0.000
0.176,0.202,0.172,1.000
0.126,0.219,0.181,1.000
0.150,0.186,0.313,1.000
0.054,-0.023,0.040,0.000
-0.025,0.017,-0.019,0.000
0.314,0.265,0.137,1.000
0.041,0.032,-0.017,0.000
-0.003,-0.013,-0.071,0.000
-0.048,0.009,-0.121,0.000
0.025,0.061,0.047,0.000
-0.062,0.003,-0.002,0.000
-0.015,0.055,0.038,0.000
-0.013,-0.028,0.039,0.000
0.021,-0.042,-0.008,0.000
0.339,0.220,0.206,1.000
0.001,-0.060,-0.064,0.000
0.148,0.194,0.210,1.000
0.050,0.027,-0.033,0.000
0.029,0.023,0.032,0.000
0.302,0.155,0.172,1.000
0.350,0.181,0.152,1.000
-0.036,0.122,-0.027,0.000
0.056,0.026,-0.021,0.000
0.121,0.280,0.227,1.000
-0.032,0.028,-0.030,0.000
0.181,0.145,0.169,1.000
0.242,0.188,0.132,1.000
0.083,0.015,-0.038,0.000
-0.014,-0.000,0.058,0.000
0.299,0.239,0.176,1.000
0.335,0.179,0.190,1.000
0.363,0.182,0.159,1.000
0.028,-0.019,-0.034,0.000
0.028,-0.034,-0.014,0.000
0.224,0.154,0.222,1.000
0.242,0.267,0.231,1.000
0.068,-0.010,0.007,0.000
-0.007,0.023,-0.010,0.000
-0.072,0.014,0.037,0.000
-0.055,-0.030,-0.104,0.000
0.168,0.118,0.202,1.000
-0.006,-0.023,0.022,0.000
0.334,0.234,0.115,1.000
0.113,0.167,0.202,1.000
0.178,0.180,0.208,1.000
0.340,0.172,0.242,1.000
-0.030,0.015,0.035,0.000
-0.045,-0.033,-0.040,0.000
-0.076,0.012,0.014,0.000
0.008,-0.098,-0.035,0.000
0.200,0.198,0.249,1.000
0.315,0.205,0.241,1.000
0.121,0.237,0.214,1.000
0.169,0.179,0.226,1.000
0.006,-0.018,-0.037,0.000
-0.065,0.006,-0.021,0.000
0.117,0.126,0.249,1.000
0.255,0.184,0.229,1.000
0.086,0.187,0.250,1.000
0.019,-0.052,0.073,0.000
0.177,0.151,0.225,1.000
0.303,0.210,0.162,1.000
-0.007,-0.022,-0.029,0.000
-0.059,0.088,0.090,0.000
0.260,0.115,0.170,1.000
-0.064,-0.020,0.031,0.000
0.202,0.323,0.116,1.000
0.051,-0.054,0.027,0.000
0.361,0.112,0.231,1.000
0.417,0.232,0.250,1.000
0.302,0.216,0.106,1.000
0.192,0.128,0.113,1.000
0.063,0.004,-0.036,0.000
-0.091,-0.012,-0.029,0.000
0.359,0.220,0.108,1.000
0.301,0.233,0.127,1.000
0.211,0.166,0.162,1.000
0.006,0.020,-0.072,0.000
0.204,0.142,0.235,1.000
0.043,-0.014,0.032,0.000
0.256,0.212,0.126,1.000
-0.003,-0.031,0.025,0.000
0.286,0.199,0.237,1.000
0.235,0.187,0.164,1.000
0.358,0.210,0.150,1.000
0.117,0.118,0.285,1.000
0.020,0.040,0.041,0.000
0.025,-0.066,-0.022,0.000
0.230,0.240,0.277,1.000
0.023,-0.014,-0.027,0.000
0.257,0.153,0.163,1.000
0.043,-0.071,-0.021,0.000
-0.014,-0.033,0.017,0.000
0.078,-0.035,-0.110,0.000
0.005,0.062,-0.032,0.000
-0.094,-0.064,0.038,0.000
0.156,0.279,0.268,1.000
0.235,0.201,0.151,1.000
-0.035,-0.044,0.101,0.000
-0.048,0.003,0.020,0.000
0.106,0.213,0.248,1.000
-0.036,-0.013,-0.014,0.000
-0.017,0.078,-0.006,0.000
0.186,0.137,0.215,1.000
0.031,0.046,0.000,0.000
-0.034,-0.033,0.025,0.000
-0.005,-0.043,0.029,0.000
0.086,-0.016,-0.045,0.000
0.026,-0.045,0.050,0.000
0.115,0.183,0.264,1.000
0.274,0.269,0.179,1.000
-0.046,0.135,-0.043,0.000
0.170,0.268,0.325,1.000
0.220,0.296,0.159,1.000
-0.027,0.001,0.056,0.000
0.005,0.087,-0.001,0.000
0.017,0.082,-0.015,0.000
-0.030,0.059,-0.003,0.000
0.266,0.160,0.247,1.000
-0.059,0.028,-0.009,0.000
0.027,-0.046,0.015,0.000
0.308,0.127,0.165,1.000
-0.016,-0.072,0.023,0.000
0.032,0.081,-0.019,0.000
0.004,-0.012,0.083,0.000
0.062,0.058,-0.049,0.000
0.421,0.291,0.308,1.000
0.243,0.203,0.182,1.000
0.026,0.066,0.177,1.000
0.264,0.187,0.227,1.000
0.011,0.012,-0.049,0.000
0.046,0.249,0.219,1.000
0.123,0.265,0.215,1.000
0.269,0.182,0.243,1.000
-0.003,0.000,-0.007,0.000
0.209,0.277,0.274,1.000
0.410,0.303,0.296,1.000
0.180,0.103,0.146,1.000
-0.013,0.009,-0.011,0.000
0.015,-0.036,-0.069,0.000
0.034,0.165,0.212,1.000
0.003,0.059,0.059,0.000
0.056,-0.005,-0.103,0.000
0.051,0.061,-0.025,0.000
0.010,0.007,0.022,0.000
0.008,0.024,0.004,0.000
-0.029,0.036,-0.035,0.000
0.078,-0.042,0.054,0.000
0.356,0.261,0.153,1.000
0.012,0.039,-0.047,0.000
0.029,-0.016,-0.053,0.000
0.005,-0.048,0.012,0.000
0.022,0.000,-0.055,0.000
0.018,0.043,-0.012,0.000
0.031,-0.013,-0.006,0.000
0.303,0.153,0.272,1.000
0.138,0.261,0.225,1.000
-0.013,-0.096,0.019,0.000
0.010,0.025,-0.104,0.000
0.260,0.171,0.236,1.000
-0.031,-0.047,-0.065,0.000
0.051,0.049,-0.007,0.000
0.294,0.308,0.279,1.000
0.072,-0.009,-0.040,0.000
-0.024,-0.073,-0.012,0.000
0.176,0.223,0.225,1.000
-0.018,-0.047,0.074,0.000
0.189,0.191,0.215,1.000
0.149,0.225,0.071,1.000
0.225,0.225,0.201,1.000
0.249,0.177,0.228,1.000
-0.016,-0.031,-0.009,0.000
0.119,0.279,0.191,1.000
-0.044,-0.006,-0.029,0.000
0.374,0.298,0.266,1.000
0.080,0.005,-0.021,0.000
0.096,0.253,0.169,1.000
0.143,0.177,0.206,1.000
0.277,0.179,0.159,1.000
-0.015,-0.095,0.028,0.000
0.234,0.200,0.246,1.000
-0.041,-0.055,-0.017,0.000
0.070,-0.026,-0.089,0.000
0.042,0.032,0.144,0.000
-0.027,-0.033,-0.007,0.000
-0.055,0.007,-0.003,0.000
-0.032,0.021,0.051,0.000
0.034,-0.033,-0.008,0.000
0.095,-0.009,-0.113,0.000
-0.046,0.009,-0.041,0.000
0.126,0.215,0.164,1.000
0.241,0.206,0.147,1.000
0.046,-0.029,-0.039,0.000
0.155,0.230,0.134,1.000
0.239,0.227,0.291,1.000
0.036,-0.063,0.003,0.000
-0.042,-0.010,-0.091,0.000
0.308,0.209,0.159,1.000
-0.039,0.019,-0.044,0.000
-0.065,0.066,0.083,0.000
0.045,-0.036,-0.074,0.000
-0.022,0.027,-0.015,0.000
-0.061,0.024,0.034,0.000
0.324,0.234,0.202,1.000
0.017,0.035,-0.053,0.000
-0.088,-0.116,-0.061,0.000
0.025,0.017,0.060,0.000
0.279,0.093,0.272,1.000
0.389,0.172,0.144,1.000
-0.023,0.000,-0.016,0.000
0.195,0.236,0.191,1.000
-0.011,-0.054,-0.057,0.000
-0.046,-0.001,-0.015,0.000
0.091,0.245,0.172,1.000
0.243,0.368,0.114,1.000
0.022,0.018,0.026,0.000
0.152,0.176,0.255,1.000
0.061,-0.150,0.024,0.000
0.171,0.132,0.158,1.000
-0.023,-0.015,-0.021,0.000
-0.044,0.001,0.034,0.000
0.118,0.179,0.208,1.000
0.232,0.204,0.214,1.000
-0.016,-0.023,0.031,0.000
0.238,0.202,0.242,1.000
-0.005,0.054,0.012,0.000
0.223,0.096,0.206,1.000
0.265,0.157,0.159,1.000
-0.006,-0.025,0.043,0.000
